Date,Branch,Channel,Category,Quantity,Unit Price,Cost,Total Sales,Revenue,Profit,Waste,Status
2023-04-04,Muscat,Retail,Tablets,2,138.72,92.8,277.44,277.44,91.85,0.0,Completed
2023-04-04,Muscat,Online,Smartphones,2,234.08,143.55,468.15,468.15,181.04,0.0,Completed
2023-04-04,Muscat,Online,Smartphones,1,235.15,133.84,235.15,235.15,101.32,0.0,Completed
2023-04-04,Muscat,Online,Accessories,1,25.53,14.59,25.53,25.53,10.93,0.0,Completed
2023-04-04,Sohar,Retail,Smartphones,2,257.12,147.84,514.24,514.24,218.56,0.0,Completed
2023-04-05,Sohar,Wholesale,Accessories,12,20.0,16.93,240.02,240.02,36.92,0.0,Completed
2023-04-05,Muscat,Online,Laptops,5,375.86,217.96,1879.32,1879.32,789.53,0.0,Completed
2023-04-05,Sohar,Retail,Accessories,5,23.04,12.89,115.21,115.21,50.75,0.0,Completed
2023-04-05,Muscat,Online,Smartphones,3,250.93,139.13,752.78,752.78,335.4,0.0,Completed
2023-04-06,Salalah,Online,Smartphones,2,254.85,156.76,509.7,509.7,196.17,0.0,Completed
2023-04-06,Muscat,Wholesale,Accessories,10,20.47,16.84,204.71,204.71,36.32,0.0,Completed
2023-04-07,Muscat,Retail,Smartphones,5,225.62,147.32,1128.12,1128.12,391.54,0.0,Completed
2023-04-07,Muscat,Online,Smartphones,5,233.89,136.22,1169.45,1169.45,488.35,0.0,Completed
2023-04-07,Muscat,Retail,Laptops,1,355.68,209.74,355.68,355.68,145.94,0.0,Completed
2023-04-07,Muscat,Retail,Wearables,1,86.17,56.84,86.17,86.17,29.32,0.0,Completed
2023-04-07,Muscat,Online,Accessories,4,26.19,15.57,104.77,104.77,42.49,0.0,Completed
2023-04-07,Muscat,Retail,Smartphones,5,261.61,134.17,1308.05,1308.05,637.21,0.0,Completed
2023-04-08,Nizwa,Retail,Smartphones,4,266.65,169.04,1066.59,1066.59,390.41,0.0,Completed
2023-04-08,Salalah,Retail,Smartphones,3,264.93,177.16,794.78,794.78,263.3,0.0,Completed
2023-04-08,Sohar,Retail,Accessories,4,24.06,15.06,96.24,96.24,35.99,0.0,Completed
2023-04-08,Salalah,Online,Wearables,1,81.01,48.24,81.01,81.01,32.77,0.0,Completed
2023-04-09,Muscat,Retail,Smartphones,5,234.25,140.25,1171.27,1171.27,470.04,0.0,Completed
2023-04-09,Muscat,Retail,Wearables,3,85.37,43.04,256.1,256.1,126.97,0.0,Completed
2023-04-09,Nizwa,Retail,Wearables,1,72.31,45.72,72.31,72.31,26.59,0.0,Completed
2023-04-09,Sohar,Retail,Wearables,5,78.87,50.43,394.33,394.33,142.2,0.0,Completed
2023-04-09,Salalah,Retail,Wearables,3,73.19,41.1,219.56,219.56,96.27,0.0,Completed
2023-04-09,Nizwa,Retail,Smartphones,5,239.6,162.74,1198.02,1198.02,384.33,0.0,Completed
2023-04-09,Nizwa,Retail,Laptops,3,347.95,239.16,1043.84,1043.84,326.37,0.0,Completed
2023-04-10,Nizwa,Online,Smartphones,4,236.3,150.52,945.21,945.21,343.11,0.0,Completed
2023-04-10,Sohar,Online,Wearables,3,75.41,44.29,226.22,226.22,93.35,0.0,Completed
2023-04-11,Muscat,Retail,Accessories,1,25.94,13.04,25.94,0.0,-9.3,9.3,Returned
2023-04-11,Muscat,Retail,Smartphones,2,241.79,163.52,483.58,483.58,156.54,0.0,Completed
2023-04-11,Muscat,Retail,Smartphones,2,227.98,139.83,455.96,0.0,-271.85,271.85,Returned
2023-04-11,Salalah,Retail,Tablets,1,158.76,108.91,158.76,158.76,49.86,0.0,Completed
2023-04-12,Sohar,Retail,Smartphones,5,248.62,144.12,1243.1,1243.1,522.49,0.0,Completed
2023-04-12,Muscat,Retail,Tablets,3,135.91,71.33,407.74,407.74,193.74,0.0,Completed
2023-04-12,Nizwa,Retail,Smartphones,1,240.74,166.17,240.74,240.74,74.56,0.0,Completed
2023-04-12,Sohar,Online,Smartphones,2,238.78,141.24,477.55,477.55,195.07,0.0,Completed
2023-04-12,Sohar,Retail,Wearables,4,82.36,55.73,329.42,329.42,106.5,0.0,Completed
2023-04-13,Muscat,Retail,Accessories,5,23.46,15.67,117.32,117.32,38.97,0.0,Completed
2023-04-13,Muscat,Retail,Smartphones,1,244.8,128.43,244.8,244.8,116.37,0.0,Completed
2023-04-13,Salalah,Online,Accessories,4,22.98,13.68,91.91,91.91,37.2,0.0,Completed
2023-04-13,Muscat,Retail,Accessories,1,23.24,15.95,23.24,23.24,7.3,0.0,Completed
2023-04-13,Nizwa,Online,Smartphones,4,268.48,149.13,1073.92,1073.92,477.4,0.0,Completed
2023-04-13,Muscat,Online,Accessories,1,22.58,13.11,22.58,22.58,9.47,0.0,Completed
2023-04-13,Sohar,Online,Accessories,4,22.98,15.42,91.91,91.91,30.22,0.0,Completed
2023-04-13,Sohar,Online,Laptops,1,362.95,195.62,362.95,0.0,-40.54,40.54,Returned
2023-04-14,Sohar,Online,Laptops,3,352.25,200.58,1056.74,1056.74,455.01,0.0,Completed
2023-04-14,Muscat,Retail,Smartphones,3,225.39,128.19,676.18,676.18,291.6,0.0,Completed
2023-04-14,Salalah,Retail,Smartphones,5,236.9,157.77,1184.51,1184.51,395.67,0.0,Completed
2023-04-14,Muscat,Online,Laptops,4,375.15,225.28,1500.6,1500.6,599.46,0.0,Completed
2023-04-14,Muscat,Retail,Smartphones,4,248.38,167.74,993.51,993.51,322.56,0.0,Completed
2023-04-14,Sohar,Retail,Wearables,2,80.67,52.3,161.34,161.34,56.73,0.0,Completed
2023-04-14,Muscat,Online,Smartphones,1,261.15,140.53,261.15,261.15,120.62,0.0,Completed
2023-04-15,Muscat,Online,Accessories,2,26.49,15.14,52.98,52.98,22.7,0.0,Completed
2023-04-15,Salalah,Online,Smartphones,1,268.47,176.13,268.47,268.47,92.33,0.0,Completed
2023-04-15,Sohar,Online,Smartphones,1,257.06,141.0,257.06,257.06,116.06,0.0,Completed
2023-04-15,Muscat,Retail,Tablets,5,164.68,114.09,823.38,823.38,252.92,0.0,Completed
2023-04-15,Muscat,Online,Smartphones,5,244.62,168.05,1223.09,1223.09,382.83,0.0,Completed
2023-04-15,Muscat,Retail,Tablets,3,160.93,105.95,482.8,482.8,164.96,0.0,Completed
2023-04-15,Salalah,Online,Smartphones,2,232.46,143.67,464.92,464.92,177.58,0.0,Completed
2023-04-16,Salalah,Online,Smartphones,2,262.77,138.39,525.54,525.54,248.76,0.0,Completed
2023-04-16,Muscat,Retail,Smartphones,1,265.36,171.39,265.36,265.36,93.97,0.0,Completed
2023-04-16,Salalah,Retail,Smartphones,4,269.56,143.0,1078.23,1078.23,506.23,0.0,Completed
2023-04-16,Sohar,Online,Accessories,2,26.6,15.1,53.2,53.2,23.0,0.0,Completed
2023-04-16,Sohar,Online,Accessories,2,23.43,11.75,46.86,46.86,23.37,0.0,Completed
2023-04-17,Muscat,Online,Accessories,5,23.53,13.84,117.66,117.66,48.47,0.0,Completed
2023-04-17,Muscat,Retail,Smartphones,1,240.23,153.15,240.23,240.23,87.08,0.0,Completed
2023-04-17,Sohar,Retail,Accessories,4,27.27,16.93,109.07,109.07,41.34,0.0,Completed
2023-04-18,Sohar,Wholesale,Accessories,72,19.03,15.83,1370.1,1370.1,230.22,0.0,Completed
2023-04-18,Sohar,Retail,Smartphones,5,239.76,123.82,1198.81,1198.81,579.72,0.0,Completed
2023-04-18,Sohar,Online,Smartphones,2,262.32,174.83,524.64,524.64,174.98,0.0,Completed
2023-04-18,Muscat,Online,Laptops,5,331.57,178.89,1657.84,1657.84,763.4,0.0,Completed
2023-04-18,Salalah,Retail,Laptops,3,377.58,212.71,1132.73,1132.73,494.59,0.0,Completed
2023-04-18,Sohar,Online,Tablets,5,163.9,89.61,819.51,819.51,371.46,0.0,Completed
2023-04-18,Muscat,Retail,Smartphones,3,260.43,171.02,781.28,781.28,268.23,0.0,Completed
2023-04-18,Sohar,Retail,Laptops,2,318.34,196.42,636.68,636.68,243.84,0.0,Completed
2023-04-18,Salalah,Retail,Smartphones,2,259.84,130.21,519.68,519.68,259.27,0.0,Completed
2023-04-18,Sohar,Online,Smartphones,4,268.44,183.71,1073.76,1073.76,338.9,0.0,Completed
2023-04-18,Muscat,Online,Smartphones,3,234.65,152.44,703.96,703.96,246.64,0.0,Completed
2023-04-19,Sohar,Online,Smartphones,4,259.18,146.79,1036.71,1036.71,449.54,0.0,Completed
2023-04-19,Muscat,Retail,Smartphones,4,232.45,138.73,929.82,929.82,374.88,0.0,Completed
2023-04-19,Muscat,Online,Laptops,2,377.23,247.16,754.46,754.46,260.13,0.0,Completed
2023-04-19,Salalah,Online,Accessories,2,24.72,13.1,49.44,49.44,23.25,0.0,Completed
2023-04-19,Muscat,Online,Tablets,3,140.79,75.77,422.38,422.38,195.07,0.0,Completed
2023-04-19,Muscat,Wholesale,Wearables,16,64.9,46.02,1038.4,1038.4,302.09,0.0,Completed
2023-04-20,Muscat,Retail,Smartphones,3,233.31,136.69,699.93,699.93,289.87,0.0,Completed
2023-04-20,Sohar,Retail,Wearables,4,85.42,43.51,341.67,341.67,167.64,0.0,Completed
2023-04-20,Muscat,Online,Accessories,1,26.35,17.96,26.35,26.35,8.4,0.0,Completed
2023-04-21,Muscat,Wholesale,Smartphones,80,217.71,148.31,17417.03,17417.03,5552.12,0.0,Completed
2023-04-21,Muscat,Retail,Tablets,1,160.19,97.67,160.19,160.19,62.52,0.0,Completed
2023-04-21,Muscat,Retail,Smartphones,1,254.96,166.0,254.96,254.96,88.96,0.0,Completed
2023-04-21,Salalah,Online,Tablets,4,151.74,99.26,606.96,606.96,209.9,0.0,Completed
2023-04-21,Sohar,Retail,Smartphones,4,236.77,145.04,947.1,947.1,366.92,0.0,Completed
2023-04-22,Nizwa,Online,Smartphones,2,268.94,182.82,537.87,537.87,172.22,0.0,Completed
2023-04-22,Sohar,Wholesale,Laptops,95,293.46,201.25,27878.7,27878.7,8759.98,0.0,Completed
2023-04-22,Nizwa,Retail,Wearables,1,83.26,44.42,83.26,83.26,38.83,0.0,Completed
2023-04-22,Nizwa,Retail,Laptops,1,337.56,213.37,337.56,337.56,124.19,0.0,Completed
2023-04-22,Muscat,Online,Accessories,3,26.56,15.51,79.69,79.69,33.17,0.0,Completed
2023-04-23,Sohar,Retail,Smartphones,5,272.85,144.81,1364.25,1364.25,640.2,0.0,Completed
2023-04-23,Muscat,Retail,Smartphones,5,270.19,144.0,1350.97,1350.97,630.97,0.0,Completed
2023-04-23,Nizwa,Online,Tablets,2,158.48,107.27,316.96,316.96,102.42,0.0,Completed
2023-04-23,Sohar,Retail,Accessories,2,26.8,17.38,53.59,53.59,18.83,0.0,Completed
2023-04-23,Sohar,Retail,Smartphones,2,236.47,127.55,472.93,472.93,217.84,0.0,Completed
2023-04-23,Muscat,Retail,Smartphones,1,233.66,159.47,233.66,233.66,74.19,0.0,Completed
2023-04-23,Nizwa,Wholesale,Wearables,33,61.88,43.83,2041.97,2041.97,595.46,0.0,Completed
2023-04-23,Salalah,Retail,Smartphones,5,245.28,133.32,1226.38,1226.38,559.79,0.0,Completed
2023-04-24,Muscat,Online,Smartphones,2,258.95,130.55,517.9,517.9,256.8,0.0,Completed
2023-04-24,Salalah,Online,Accessories,3,26.56,15.68,79.69,79.69,32.65,0.0,Completed
2023-04-24,Muscat,Online,Tablets,3,139.12,75.01,417.36,417.36,192.33,0.0,Completed
2023-04-24,Salalah,Retail,Laptops,2,331.26,224.77,662.53,662.53,212.99,0.0,Completed
2023-04-24,Nizwa,Retail,Accessories,3,26.29,15.8,78.88,78.88,31.49,0.0,Completed
2023-04-24,Salalah,Retail,Accessories,1,23.33,12.88,23.33,23.33,10.45,0.0,Completed
2023-04-25,Sohar,Online,Accessories,3,22.75,14.55,68.25,68.25,24.6,0.0,Completed
2023-04-25,Muscat,Retail,Laptops,3,339.1,225.6,1017.31,1017.31,340.52,0.0,Completed
2023-04-25,Muscat,Online,Accessories,4,26.33,18.35,105.33,105.33,31.92,0.0,Completed
2023-04-25,Muscat,Online,Wearables,2,76.2,42.74,152.39,152.39,66.92,0.0,Completed
2023-04-25,Salalah,Retail,Laptops,1,332.76,203.48,332.76,332.76,129.28,0.0,Completed
2023-04-25,Salalah,Retail,Accessories,3,22.9,14.15,68.71,68.71,26.27,0.0,Completed
2023-04-26,Muscat,Retail,Tablets,5,150.76,93.82,753.82,0.0,-141.68,141.68,Returned
2023-04-26,Muscat,Retail,Wearables,5,79.76,47.77,398.8,398.8,159.97,0.0,Completed
2023-04-26,Muscat,Online,Laptops,5,359.33,226.15,1796.65,1796.65,665.88,0.0,Completed
2023-04-27,Nizwa,Online,Smartphones,1,228.85,124.9,228.85,228.85,103.95,0.0,Completed
2023-04-27,Sohar,Online,Laptops,1,323.62,207.83,323.62,323.62,115.79,0.0,Completed
2023-04-28,Sohar,Online,Smartphones,5,245.16,165.74,1225.79,1225.79,397.07,0.0,Completed
2023-04-28,Muscat,Online,Accessories,3,23.94,13.34,71.83,71.83,31.81,0.0,Completed
2023-04-28,Muscat,Retail,Tablets,1,137.77,89.85,137.77,137.77,47.92,0.0,Completed
2023-04-28,Sohar,Wholesale,Laptops,11,288.45,221.91,3172.95,3172.95,732.0,0.0,Completed
2023-04-28,Sohar,Online,Accessories,4,25.51,16.25,102.05,102.05,37.04,0.0,Completed
2023-04-28,Muscat,Online,Smartphones,5,269.62,137.79,1348.09,1348.09,659.15,0.0,Completed
2023-04-28,Salalah,Online,Smartphones,5,274.37,146.36,1371.84,1371.84,640.06,0.0,Completed
2023-04-28,Nizwa,Online,Accessories,2,25.88,16.4,51.77,0.0,-29.5,29.5,Returned
2023-04-28,Muscat,Retail,Wearables,4,82.67,56.64,330.69,0.0,-174.62,174.62,Returned
2023-04-29,Muscat,Retail,Tablets,3,138.39,74.88,415.16,415.16,190.51,0.0,Completed
2023-04-29,Nizwa,Online,Tablets,2,155.52,93.57,311.03,311.03,123.89,0.0,Completed
2023-04-29,Salalah,Retail,Laptops,2,359.02,199.43,718.05,718.05,319.18,0.0,Completed
2023-04-29,Muscat,Online,Accessories,1,25.32,17.17,25.32,25.32,8.15,0.0,Completed
2023-04-29,Salalah,Online,Laptops,5,366.25,186.79,1831.25,1831.25,897.32,0.0,Completed
2023-04-29,Sohar,Retail,Wearables,5,74.91,47.68,374.53,374.53,136.15,0.0,Completed
2023-04-29,Muscat,Online,Laptops,1,315.12,202.88,315.12,315.12,112.24,0.0,Completed
2023-04-29,Muscat,Retail,Smartphones,3,261.1,160.99,783.3,783.3,300.34,0.0,Completed
2023-04-29,Muscat,Online,Laptops,1,342.2,221.3,342.2,342.2,120.89,0.0,Completed
2023-04-29,Salalah,Retail,Laptops,4,359.05,204.36,1436.2,1436.2,618.74,0.0,Completed
2023-04-30,Muscat,Online,Laptops,5,327.3,223.88,1636.51,1636.51,517.1,0.0,Completed
2023-04-30,Sohar,Retail,Smartphones,1,239.96,126.35,239.96,239.96,113.61,0.0,Completed
2023-04-30,Nizwa,Online,Accessories,3,22.56,15.19,67.68,67.68,22.11,0.0,Completed
2023-04-30,Nizwa,Retail,Smartphones,4,261.26,170.65,1045.03,1045.03,362.45,0.0,Completed
2023-04-30,Salalah,Retail,Accessories,3,26.11,14.98,78.34,78.34,33.39,0.0,Completed
2023-04-30,Salalah,Retail,Tablets,1,139.35,87.12,139.35,139.35,52.24,0.0,Completed
2023-05-01,Sohar,Retail,Laptops,4,380.07,253.98,1520.27,1520.27,504.35,0.0,Completed
2023-05-01,Salalah,Online,Laptops,1,354.82,196.59,354.82,354.82,158.23,0.0,Completed
2023-05-01,Sohar,Retail,Wearables,4,76.75,53.07,307.0,307.0,94.74,0.0,Completed
2023-05-01,Nizwa,Retail,Accessories,4,26.03,13.22,104.13,104.13,51.26,0.0,Completed
2023-05-02,Sohar,Retail,Laptops,1,332.92,175.97,332.92,332.92,156.95,0.0,Completed
2023-05-02,Muscat,Retail,Laptops,4,378.73,210.35,1514.93,1514.93,673.53,0.0,Completed
2023-05-02,Sohar,Online,Smartphones,2,226.75,126.47,453.5,453.5,200.56,0.0,Completed
2023-05-02,Salalah,Retail,Laptops,1,349.3,235.39,349.3,349.3,113.91,0.0,Completed
2023-05-03,Salalah,Retail,Smartphones,2,269.95,153.07,539.91,539.91,233.78,0.0,Completed
2023-05-03,Nizwa,Wholesale,Smartphones,68,197.91,155.24,13458.02,13458.02,2901.56,0.0,Completed
2023-05-03,Salalah,Retail,Accessories,2,24.84,16.27,49.67,49.67,17.14,0.0,Completed
2023-05-03,Muscat,Online,Accessories,2,25.46,17.37,50.92,50.92,16.17,0.0,Completed
2023-05-03,Nizwa,Retail,Smartphones,3,248.31,153.03,744.93,744.93,285.85,0.0,Completed
2023-05-03,Sohar,Wholesale,Tablets,55,115.81,90.23,6369.6,6369.6,1407.0,0.0,Completed
2023-05-03,Muscat,Retail,Smartphones,5,234.73,132.37,1173.66,1173.66,511.8,0.0,Completed
2023-05-03,Nizwa,Retail,Wearables,3,73.93,41.42,221.8,221.8,97.53,0.0,Completed
2023-05-03,Nizwa,Online,Accessories,1,22.53,12.58,22.53,22.53,9.95,0.0,Completed
2023-05-03,Salalah,Online,Accessories,2,24.5,16.77,49.01,49.01,15.47,0.0,Completed
2023-05-03,Muscat,Retail,Tablets,2,157.33,101.41,314.65,314.65,111.84,0.0,Completed
2023-05-03,Muscat,Retail,Smartphones,4,235.59,148.87,942.36,942.36,346.89,0.0,Completed
2023-05-03,Muscat,Online,Accessories,2,23.52,15.25,47.04,47.04,16.53,0.0,Completed
2023-05-03,Sohar,Retail,Smartphones,1,243.06,144.87,243.06,243.06,98.19,0.0,Completed
2023-05-04,Muscat,Retail,Smartphones,1,254.95,130.32,254.95,254.95,124.63,0.0,Completed
2023-05-04,Salalah,Retail,Accessories,1,25.21,17.09,25.21,25.21,8.11,0.0,Completed
2023-05-04,Salalah,Online,Smartphones,5,262.96,166.81,1314.79,1314.79,480.75,0.0,Completed
2023-05-04,Salalah,Retail,Accessories,3,25.25,14.59,75.74,75.74,31.96,0.0,Completed
2023-05-04,Muscat,Retail,Wearables,2,79.69,45.61,159.37,159.37,68.15,0.0,Completed
2023-05-04,Muscat,Retail,Laptops,3,339.64,215.03,1018.91,1018.91,373.83,0.0,Completed
2023-05-04,Muscat,Online,Accessories,5,27.32,14.67,136.59,136.59,63.27,0.0,Completed
2023-05-05,Sohar,Retail,Smartphones,1,230.46,148.37,230.46,230.46,82.09,0.0,Completed
2023-05-05,Muscat,Retail,Accessories,5,23.15,12.07,115.75,115.75,55.42,0.0,Completed
2023-05-05,Nizwa,Retail,Laptops,5,323.55,201.58,1617.73,1617.73,609.85,0.0,Completed
2023-05-05,Salalah,Online,Smartphones,2,238.41,138.06,476.82,476.82,200.71,0.0,Completed
2023-05-05,Muscat,Online,Smartphones,4,272.29,169.28,1089.14,1089.14,412.02,0.0,Completed
2023-05-06,Salalah,Retail,Accessories,4,24.55,12.44,98.18,98.18,48.43,0.0,Completed
2023-05-06,Muscat,Retail,Wearables,2,85.3,52.98,170.6,170.6,64.63,0.0,Completed
2023-05-06,Muscat,Retail,Laptops,4,318.9,222.3,1275.61,1275.61,386.39,0.0,Completed
2023-05-07,Nizwa,Wholesale,Smartphones,40,219.21,158.59,8768.26,8768.26,2424.57,0.0,Completed
2023-05-07,Sohar,Retail,Accessories,3,25.03,15.82,75.08,75.08,27.61,0.0,Completed
2023-05-07,Muscat,Online,Smartphones,1,259.37,174.0,259.37,259.37,85.37,0.0,Completed
2023-05-08,Muscat,Retail,Laptops,4,382.08,191.3,1528.31,1528.31,763.1,0.0,Completed
2023-05-08,Muscat,Wholesale,Accessories,42,21.33,16.7,895.97,895.97,194.38,0.0,Completed
2023-05-08,Salalah,Retail,Smartphones,4,255.07,132.13,1020.27,1020.27,491.74,0.0,Completed
2023-05-08,Salalah,Retail,Accessories,4,26.07,16.5,104.28,104.28,38.27,0.0,Completed
2023-05-08,Nizwa,Retail,Tablets,1,145.53,77.71,145.53,145.53,67.83,0.0,Completed
2023-05-09,Muscat,Online,Accessories,4,25.27,14.95,101.07,101.07,41.27,0.0,Completed
2023-05-10,Muscat,Online,Accessories,4,27.47,18.29,109.88,109.88,36.71,0.0,Completed
2023-05-10,Salalah,Online,Laptops,1,346.97,187.5,346.97,346.97,159.46,0.0,Completed
2023-05-10,Muscat,Online,Smartphones,3,238.88,160.36,716.65,716.65,235.57,0.0,Completed
2023-05-10,Nizwa,Online,Accessories,4,24.76,14.99,99.05,99.05,39.09,0.0,Completed
2023-05-10,Nizwa,Online,Accessories,3,25.66,17.36,76.99,76.99,24.92,0.0,Completed
2023-05-10,Salalah,Retail,Wearables,1,78.51,41.58,78.51,78.51,36.93,0.0,Completed
2023-05-10,Muscat,Online,Accessories,3,22.79,14.43,68.38,68.38,25.1,0.0,Completed
2023-05-10,Salalah,Retail,Wearables,4,75.82,45.2,303.3,303.3,122.49,0.0,Completed
2023-05-10,Salalah,Retail,Accessories,4,22.7,14.42,90.78,90.78,33.1,0.0,Completed
2023-05-10,Nizwa,Online,Tablets,5,148.09,84.7,740.43,740.43,316.93,0.0,Completed
2023-05-11,Muscat,Online,Accessories,1,22.97,14.88,22.97,22.97,8.09,0.0,Completed
2023-05-11,Muscat,Online,Smartphones,5,228.18,131.84,1140.92,1140.92,481.69,0.0,Completed
2023-05-11,Salalah,Online,Smartphones,1,259.81,175.43,259.81,259.81,84.38,0.0,Completed
2023-05-11,Salalah,Wholesale,Smartphones,22,191.34,130.69,4209.45,4209.45,1334.27,0.0,Completed
2023-05-11,Salalah,Retail,Wearables,3,78.47,51.49,235.42,0.0,-141.25,141.25,Returned
2023-05-12,Nizwa,Retail,Laptops,5,374.32,192.33,1871.61,1871.61,909.97,0.0,Completed
2023-05-12,Sohar,Online,Smartphones,4,235.49,138.5,941.94,941.94,387.93,0.0,Completed
2023-05-13,Muscat,Retail,Accessories,5,26.43,13.38,132.17,132.17,65.25,0.0,Completed
2023-05-13,Muscat,Online,Smartphones,5,232.41,122.19,1162.03,1162.03,551.07,0.0,Completed
2023-05-13,Sohar,Online,Accessories,5,24.16,16.62,120.79,120.79,37.71,0.0,Completed
2023-05-13,Nizwa,Retail,Tablets,2,138.65,76.23,277.3,277.3,124.84,0.0,Completed
2023-05-13,Muscat,Online,Accessories,1,26.99,14.89,26.99,26.99,12.1,0.0,Completed
2023-05-13,Salalah,Retail,Smartphones,1,273.08,175.11,273.08,273.08,97.96,0.0,Completed
2023-05-14,Salalah,Retail,Smartphones,4,250.23,174.16,1000.93,1000.93,304.28,0.0,Completed
2023-05-14,Salalah,Retail,Tablets,3,145.26,87.21,435.78,435.78,174.14,0.0,Completed
2023-05-14,Salalah,Online,Accessories,3,26.72,18.31,80.16,80.16,25.24,0.0,Completed
2023-05-14,Muscat,Retail,Smartphones,2,251.43,134.75,502.87,502.87,233.36,0.0,Completed
2023-05-14,Salalah,Retail,Accessories,5,25.77,15.84,128.86,128.86,49.65,0.0,Completed
2023-05-14,Sohar,Retail,Smartphones,5,245.35,160.09,1226.74,1226.74,426.28,0.0,Completed
2023-05-15,Muscat,Online,Tablets,2,144.72,99.15,289.45,289.45,91.14,0.0,Completed
2023-05-15,Sohar,Retail,Tablets,1,156.28,91.89,156.28,156.28,64.39,0.0,Completed
2023-05-15,Sohar,Retail,Smartphones,4,233.22,160.43,932.87,932.87,291.17,0.0,Completed
2023-05-15,Nizwa,Online,Wearables,5,75.88,48.35,379.4,379.4,137.63,0.0,Completed
2023-05-15,Nizwa,Retail,Wearables,5,76.98,52.58,384.89,384.89,121.98,0.0,Completed
2023-05-15,Nizwa,Wholesale,Accessories,76,20.28,17.27,1541.42,1541.42,228.72,0.0,Completed
2023-05-16,Muscat,Online,Accessories,1,22.72,15.69,22.72,22.72,7.03,0.0,Completed
2023-05-16,Muscat,Retail,Smartphones,4,247.01,126.72,988.03,988.03,481.16,0.0,Completed
2023-05-17,Muscat,Retail,Accessories,3,22.65,14.19,67.96,67.96,25.41,0.0,Completed
2023-05-17,Muscat,Online,Smartphones,4,237.3,123.86,949.21,949.21,453.76,0.0,Completed
2023-05-17,Sohar,Retail,Laptops,4,364.91,197.32,1459.65,1459.65,670.36,0.0,Completed
2023-05-17,Nizwa,Retail,Tablets,2,135.03,69.24,270.06,270.06,131.58,0.0,Completed
2023-05-17,Salalah,Retail,Laptops,5,346.57,200.3,1732.87,1732.87,731.39,0.0,Completed
2023-05-17,Muscat,Online,Smartphones,1,261.27,133.13,261.27,261.27,128.13,0.0,Completed
2023-05-18,Muscat,Online,Smartphones,3,235.75,156.42,707.25,707.25,237.99,0.0,Completed
2023-05-18,Muscat,Online,Accessories,4,26.8,17.79,107.2,107.2,36.05,0.0,Completed
2023-05-18,Muscat,Online,Accessories,1,25.04,14.53,25.04,25.04,10.51,0.0,Completed
2023-05-18,Muscat,Retail,Laptops,1,374.45,197.06,374.45,374.45,177.39,0.0,Completed
2023-05-18,Muscat,Retail,Smartphones,5,233.79,122.66,1168.97,1168.97,555.68,0.0,Completed
2023-05-19,Salalah,Online,Laptops,4,333.58,203.6,1334.3,1334.3,519.91,0.0,Completed
2023-05-19,Muscat,Online,Laptops,4,341.37,234.3,1365.49,0.0,-619.73,619.73,Returned
2023-05-19,Muscat,Retail,Smartphones,3,249.54,152.92,748.63,748.63,289.88,0.0,Completed
2023-05-19,Salalah,Retail,Smartphones,4,235.56,148.6,942.24,942.24,347.82,0.0,Completed
2023-05-19,Salalah,Wholesale,Smartphones,17,213.26,134.4,3625.43,3625.43,1340.71,0.0,Completed
2023-05-19,Sohar,Online,Accessories,1,27.12,18.1,27.12,0.0,-7.1,7.1,Returned
2023-05-20,Muscat,Retail,Smartphones,5,270.63,172.23,1353.14,1353.14,491.99,0.0,Completed
2023-05-20,Muscat,Online,Laptops,1,351.28,217.29,351.28,351.28,133.99,0.0,Completed
2023-05-20,Muscat,Retail,Wearables,1,75.31,41.81,75.31,75.31,33.51,0.0,Completed
2023-05-20,Nizwa,Retail,Wearables,1,75.68,47.22,75.68,75.68,28.45,0.0,Completed
2023-05-21,Sohar,Retail,Accessories,5,23.49,14.87,117.46,117.46,43.11,0.0,Completed
2023-05-22,Sohar,Online,Smartphones,3,228.82,148.4,686.47,686.47,241.28,0.0,Completed
2023-05-22,Muscat,Retail,Laptops,2,330.14,204.85,660.28,660.28,250.59,0.0,Completed
2023-05-22,Muscat,Online,Smartphones,1,264.92,181.13,264.92,264.92,83.79,0.0,Completed
2023-05-22,Muscat,Wholesale,Tablets,60,111.46,97.47,6687.7,6687.7,839.31,0.0,Completed
2023-05-22,Muscat,Retail,Tablets,1,149.29,76.75,149.29,0.0,-24.99,24.99,Returned
2023-05-22,Muscat,Online,Accessories,5,26.66,17.72,133.31,133.31,44.72,0.0,Completed
2023-05-22,Nizwa,Wholesale,Smartphones,80,202.06,157.02,16164.52,16164.52,3602.89,0.0,Completed
2023-05-22,Sohar,Retail,Tablets,4,157.51,79.36,630.05,630.05,312.62,0.0,Completed
2023-05-22,Sohar,Online,Accessories,5,25.36,15.49,126.79,126.79,49.36,0.0,Completed
2023-05-23,Sohar,Retail,Smartphones,4,266.4,143.02,1065.58,1065.58,493.5,0.0,Completed
2023-05-23,Muscat,Retail,Wearables,2,82.86,42.36,165.73,165.73,81.0,0.0,Completed
2023-05-23,Muscat,Retail,Smartphones,4,234.07,147.27,936.29,936.29,347.22,0.0,Completed
2023-05-23,Sohar,Retail,Smartphones,1,240.81,161.0,240.81,240.81,79.81,0.0,Completed
2023-05-23,Salalah,Retail,Accessories,2,26.87,15.89,53.74,53.74,21.95,0.0,Completed
2023-05-23,Muscat,Wholesale,Smartphones,36,189.36,157.18,6817.08,6817.08,1158.47,0.0,Completed
