Date,Branch,Channel,Category,Quantity,Unit Price,Cost,Total Sales,Revenue,Profit,Waste,Status
2023-04-06,Salalah,Retail,Smartphones,4,253.73,152.43,1014.92,0.0,-400.46,400.46,Returned
2023-04-06,Muscat,Online,Accessories,5,25.16,14.81,125.8,125.8,51.75,0.0,Completed
2023-04-07,Sohar,Wholesale,Smartphones,48,212.49,155.64,10199.35,10199.35,2728.46,0.0,Completed
2023-04-07,Sohar,Retail,Smartphones,5,233.23,131.18,1166.13,1166.13,510.24,0.0,Completed
2023-04-07,Muscat,Wholesale,Laptops,95,276.82,231.03,26297.65,26297.65,4349.75,0.0,Completed
2023-04-08,Sohar,Retail,Accessories,5,24.77,12.65,123.84,123.84,60.58,0.0,Completed
2023-04-08,Muscat,Wholesale,Accessories,12,19.75,13.41,237.0,237.0,76.06,0.0,Completed
2023-04-08,Muscat,Retail,Tablets,4,150.76,84.33,603.03,603.03,265.69,0.0,Completed
2023-04-08,Muscat,Retail,Smartphones,3,230.18,116.88,690.54,690.54,339.9,0.0,Completed
2023-04-08,Sohar,Online,Smartphones,3,248.0,149.15,744.01,744.01,296.57,0.0,Completed
2023-04-09,Muscat,Wholesale,Wearables,72,61.71,51.83,4442.99,4442.99,711.11,0.0,Completed
2023-04-09,Salalah,Wholesale,Laptops,80,297.86,207.14,23828.69,0.0,-14615.14,14615.14,Returned
2023-04-09,Muscat,Retail,Smartphones,3,259.26,151.93,777.78,777.78,322.0,0.0,Completed
2023-04-09,Muscat,Retail,Smartphones,2,272.91,187.16,545.82,545.82,171.49,0.0,Completed
2023-04-09,Salalah,Online,Laptops,2,371.64,196.82,743.28,743.28,349.65,0.0,Completed
2023-04-10,Nizwa,Online,Smartphones,1,240.7,150.33,240.7,240.7,90.37,0.0,Completed
2023-04-10,Muscat,Retail,Smartphones,3,265.85,153.21,797.56,797.56,337.92,0.0,Completed
2023-04-10,Muscat,Wholesale,Smartphones,40,188.28,124.82,7531.38,7531.38,2538.56,0.0,Completed
2023-04-10,Sohar,Online,Smartphones,1,262.96,175.99,262.96,262.96,86.97,0.0,Completed
2023-04-11,Muscat,Retail,Smartphones,2,251.22,157.64,502.43,502.43,187.16,0.0,Completed
2023-04-11,Sohar,Retail,Smartphones,1,242.11,151.12,242.11,242.11,90.98,0.0,Completed
2023-04-11,Sohar,Retail,Smartphones,2,244.07,141.44,488.14,488.14,205.26,0.0,Completed
2023-04-11,Salalah,Online,Smartphones,2,269.35,168.55,538.7,538.7,201.59,0.0,Completed
2023-04-12,Nizwa,Retail,Accessories,3,24.12,15.95,72.35,72.35,24.5,0.0,Completed
2023-04-12,Nizwa,Retail,Tablets,5,147.51,79.92,737.55,737.55,337.93,0.0,Completed
2023-04-12,Muscat,Retail,Tablets,4,140.81,73.59,563.23,563.23,268.88,0.0,Completed
2023-04-12,Muscat,Online,Accessories,4,22.58,15.41,90.32,90.32,28.69,0.0,Completed
2023-04-12,Nizwa,Retail,Laptops,3,370.74,221.98,1112.23,1112.23,446.27,0.0,Completed
2023-04-13,Salalah,Online,Tablets,5,147.97,95.72,739.85,739.85,261.26,0.0,Completed
2023-04-13,Muscat,Retail,Smartphones,3,264.97,151.37,794.9,794.9,340.78,0.0,Completed
2023-04-13,Muscat,Online,Laptops,4,355.36,185.85,1421.44,1421.44,678.03,0.0,Completed
2023-04-13,Muscat,Retail,Smartphones,4,260.34,172.45,1041.35,1041.35,351.54,0.0,Completed
2023-04-13,Sohar,Wholesale,Smartphones,12,181.18,137.76,2174.16,2174.16,521.04,0.0,Completed
2023-04-13,Salalah,Retail,Laptops,1,327.63,211.84,327.63,327.63,115.79,0.0,Completed
2023-04-14,Muscat,Online,Wearables,1,74.16,44.77,74.16,74.16,29.39,0.0,Completed
2023-04-14,Muscat,Online,Wearables,2,78.89,50.5,157.78,157.78,56.77,0.0,Completed
2023-04-14,Muscat,Online,Tablets,5,140.36,96.09,701.81,701.81,221.36,0.0,Completed
2023-04-14,Salalah,Online,Smartphones,3,255.03,155.65,765.08,765.08,298.14,0.0,Completed
2023-04-14,Muscat,Retail,Accessories,2,24.82,14.05,49.64,49.64,21.53,0.0,Completed
2023-04-14,Muscat,Retail,Accessories,1,22.57,14.77,22.57,22.57,7.81,0.0,Completed
2023-04-14,Muscat,Online,Smartphones,1,236.83,143.58,236.83,236.83,93.24,0.0,Completed
2023-04-15,Muscat,Retail,Smartphones,3,259.77,142.52,779.32,779.32,351.76,0.0,Completed
2023-04-15,Muscat,Retail,Wearables,2,85.52,45.39,171.05,171.05,80.27,0.0,Completed
2023-04-15,Salalah,Retail,Accessories,3,25.83,16.56,77.5,77.5,27.81,0.0,Completed
2023-04-15,Salalah,Retail,Accessories,3,25.94,14.47,77.82,77.82,34.41,0.0,Completed
2023-04-15,Nizwa,Retail,Smartphones,4,259.93,164.44,1039.7,1039.7,381.95,0.0,Completed
2023-04-16,Salalah,Online,Smartphones,3,258.23,159.2,774.68,0.0,-336.97,336.97,Returned
2023-04-16,Muscat,Retail,Smartphones,1,240.99,141.56,240.99,240.99,99.42,0.0,Completed
2023-04-16,Sohar,Retail,Accessories,3,27.49,19.09,82.47,82.47,25.2,0.0,Completed
2023-04-17,Sohar,Retail,Accessories,1,24.51,15.14,24.51,24.51,9.37,0.0,Completed
2023-04-17,Muscat,Retail,Accessories,3,25.87,16.84,77.61,77.61,27.1,0.0,Completed
2023-04-17,Muscat,Retail,Accessories,2,25.34,16.64,50.67,0.0,-17.48,17.48,Returned
2023-04-18,Salalah,Retail,Accessories,1,24.93,16.53,24.93,24.93,8.4,0.0,Completed
2023-04-18,Sohar,Online,Laptops,1,328.57,167.99,328.57,328.57,160.59,0.0,Completed
2023-04-18,Muscat,Retail,Tablets,2,146.93,80.88,293.86,293.86,132.1,0.0,Completed
2023-04-18,Muscat,Retail,Smartphones,5,266.47,185.43,1332.36,1332.36,405.23,0.0,Completed
2023-04-18,Salalah,Online,Smartphones,1,230.11,156.1,230.11,230.11,74.01,0.0,Completed
2023-04-18,Salalah,Wholesale,Smartphones,60,212.02,158.87,12721.16,12721.16,3188.74,0.0,Completed
2023-04-18,Sohar,Retail,Laptops,3,323.75,203.6,971.24,971.24,360.45,0.0,Completed
2023-04-18,Muscat,Retail,Smartphones,3,233.38,143.32,700.14,700.14,270.18,0.0,Completed
2023-04-18,Muscat,Retail,Accessories,3,25.04,13.5,75.11,75.11,34.6,0.0,Completed
2023-04-18,Sohar,Retail,Wearables,3,86.84,51.13,260.51,260.51,107.13,0.0,Completed
2023-04-18,Salalah,Online,Wearables,5,80.64,55.07,403.2,403.2,127.86,0.0,Completed
2023-04-18,Muscat,Retail,Smartphones,2,252.81,160.66,505.63,505.63,184.31,0.0,Completed
2023-04-18,Muscat,Retail,Laptops,3,317.28,190.44,951.84,951.84,380.53,0.0,Completed
2023-04-19,Salalah,Retail,Tablets,2,154.8,80.58,309.6,309.6,148.44,0.0,Completed
2023-04-19,Nizwa,Retail,Smartphones,3,241.55,122.56,724.64,724.64,356.98,0.0,Completed
2023-04-19,Salalah,Online,Laptops,1,375.95,213.13,375.95,375.95,162.83,0.0,Completed
2023-04-19,Salalah,Online,Laptops,3,333.42,226.24,1000.27,1000.27,321.56,0.0,Completed
2023-04-19,Sohar,Wholesale,Accessories,70,19.11,15.52,1337.96,1337.96,251.34,0.0,Completed
2023-04-19,Nizwa,Online,Smartphones,5,270.14,182.9,1350.7,1350.7,436.22,0.0,Completed
2023-04-20,Muscat,Retail,Laptops,5,375.06,234.56,1875.3,1875.3,702.52,0.0,Completed
2023-04-20,Salalah,Online,Accessories,3,23.95,12.04,71.86,71.86,35.74,0.0,Completed
2023-04-20,Sohar,Retail,Smartphones,2,260.69,131.91,521.39,0.0,-139.98,139.98,Returned
2023-04-20,Muscat,Wholesale,Laptops,22,298.31,243.52,6562.73,6562.73,1205.19,0.0,Completed
2023-04-21,Salalah,Online,Smartphones,5,245.48,162.84,1227.39,1227.39,413.21,0.0,Completed
2023-04-21,Salalah,Wholesale,Accessories,60,20.68,13.73,1240.57,1240.57,416.9,0.0,Completed
2023-04-21,Salalah,Retail,Wearables,1,84.84,43.07,84.84,84.84,41.77,0.0,Completed
2023-04-21,Salalah,Retail,Accessories,3,23.29,16.01,69.87,69.87,21.84,0.0,Completed
2023-04-21,Muscat,Retail,Laptops,5,356.66,200.53,1783.3,1783.3,780.65,0.0,Completed
2023-04-21,Muscat,Online,Accessories,5,25.62,14.64,128.08,128.08,54.86,0.0,Completed
2023-04-22,Muscat,Retail,Laptops,4,381.36,191.12,1525.45,1525.45,760.95,0.0,Completed
2023-04-22,Nizwa,Retail,Accessories,1,26.89,17.06,26.89,26.89,9.83,0.0,Completed
2023-04-22,Muscat,Online,Laptops,2,352.92,211.57,705.84,705.84,282.71,0.0,Completed
2023-04-22,Muscat,Retail,Smartphones,2,242.3,133.9,484.61,484.61,216.8,0.0,Completed
2023-04-22,Muscat,Online,Accessories,5,22.75,14.4,113.74,113.74,41.77,0.0,Completed
2023-04-22,Sohar,Retail,Laptops,4,341.06,206.31,1364.23,1364.23,538.98,0.0,Completed
2023-04-22,Salalah,Online,Wearables,3,80.12,47.76,240.35,240.35,97.06,0.0,Completed
2023-04-22,Muscat,Retail,Smartphones,4,263.65,133.7,1054.59,1054.59,519.81,0.0,Completed
2023-04-22,Sohar,Online,Laptops,4,347.32,200.42,1389.27,1389.27,587.59,0.0,Completed
2023-04-22,Sohar,Online,Accessories,4,25.31,13.06,101.23,101.23,48.99,0.0,Completed
2023-04-22,Muscat,Retail,Smartphones,2,265.2,176.41,530.4,530.4,177.59,0.0,Completed
2023-04-22,Salalah,Online,Smartphones,5,247.24,166.88,1236.18,1236.18,401.79,0.0,Completed
2023-04-23,Salalah,Retail,Accessories,1,26.36,14.56,26.36,26.36,11.81,0.0,Completed
2023-04-23,Muscat,Online,Laptops,4,350.87,190.11,1403.48,1403.48,643.05,0.0,Completed
2023-04-23,Muscat,Retail,Laptops,2,335.67,174.22,671.35,671.35,322.92,0.0,Completed
2023-04-23,Muscat,Online,Accessories,1,23.43,13.08,23.43,23.43,10.35,0.0,Completed
2023-04-23,Muscat,Online,Accessories,2,23.34,12.91,46.67,46.67,20.85,0.0,Completed
2023-04-23,Salalah,Online,Smartphones,4,272.98,169.28,1091.93,1091.93,414.81,0.0,Completed
2023-04-24,Nizwa,Retail,Laptops,3,318.54,172.96,955.61,955.61,436.72,0.0,Completed
2023-04-24,Salalah,Wholesale,Smartphones,100,185.98,127.41,18597.59,0.0,-10985.13,10985.13,Returned
2023-04-24,Salalah,Online,Accessories,1,24.06,13.25,24.06,24.06,10.8,0.0,Completed
2023-04-24,Muscat,Online,Wearables,3,85.32,46.98,255.97,255.97,115.03,0.0,Completed
2023-04-24,Salalah,Wholesale,Smartphones,14,216.19,157.96,3026.71,3026.71,815.27,0.0,Completed
2023-04-25,Muscat,Online,Laptops,1,343.42,200.51,343.42,343.42,142.91,0.0,Completed
2023-04-25,Nizwa,Online,Accessories,3,25.03,16.77,75.08,0.0,-45.31,45.31,Returned
2023-04-25,Salalah,Online,Smartphones,2,251.43,164.48,502.87,502.87,173.91,0.0,Completed
2023-04-25,Muscat,Online,Tablets,4,162.39,89.29,649.57,649.57,292.41,0.0,Completed
2023-04-25,Salalah,Retail,Accessories,1,23.54,15.24,23.54,23.54,8.3,0.0,Completed
2023-04-26,Salalah,Retail,Smartphones,5,273.91,170.17,1369.57,1369.57,518.72,0.0,Completed
2023-04-26,Sohar,Retail,Wearables,5,72.1,45.04,360.5,0.0,-159.36,159.36,Returned
2023-04-26,Muscat,Wholesale,Smartphones,20,213.53,138.75,4270.52,4270.52,1495.61,0.0,Completed
2023-04-26,Muscat,Online,Smartphones,4,271.46,175.11,1085.84,1085.84,385.38,0.0,Completed
2023-04-26,Sohar,Wholesale,Smartphones,39,198.4,134.09,7737.43,7737.43,2507.74,0.0,Completed
2023-04-26,Muscat,Retail,Smartphones,1,230.85,118.82,230.85,230.85,112.03,0.0,Completed
2023-04-26,Nizwa,Retail,Wearables,2,74.7,52.22,149.39,0.0,-93.06,93.06,Returned
2023-04-26,Salalah,Wholesale,Accessories,36,18.29,13.69,658.59,658.59,165.7,0.0,Completed
2023-04-26,Muscat,Online,Laptops,4,336.08,210.15,1344.33,1344.33,503.73,0.0,Completed
2023-04-27,Sohar,Retail,Smartphones,5,234.47,137.05,1172.34,1172.34,487.1,0.0,Completed
2023-04-27,Sohar,Retail,Accessories,4,24.65,13.82,98.6,98.6,43.34,0.0,Completed
2023-04-27,Salalah,Online,Tablets,1,156.66,79.56,156.66,156.66,77.1,0.0,Completed
2023-04-27,Sohar,Online,Tablets,4,154.5,105.81,618.0,618.0,194.76,0.0,Completed
2023-04-27,Muscat,Wholesale,Smartphones,22,216.66,176.62,4766.43,4766.43,880.82,0.0,Completed
2023-04-27,Muscat,Retail,Smartphones,2,262.68,139.15,525.35,525.35,247.05,0.0,Completed
2023-04-27,Muscat,Online,Smartphones,4,250.64,147.45,1002.56,1002.56,412.75,0.0,Completed
2023-04-27,Sohar,Online,Smartphones,3,225.21,154.14,675.64,675.64,213.21,0.0,Completed
2023-04-28,Muscat,Retail,Laptops,4,354.09,247.75,1416.36,1416.36,425.35,0.0,Completed
2023-04-28,Muscat,Online,Smartphones,1,230.12,141.75,230.12,230.12,88.37,0.0,Completed
2023-04-28,Nizwa,Retail,Tablets,1,156.02,98.29,156.02,156.02,57.73,0.0,Completed
2023-04-29,Muscat,Online,Accessories,3,25.67,15.75,77.01,77.01,29.75,0.0,Completed
2023-04-29,Nizwa,Retail,Smartphones,1,253.61,169.7,253.61,0.0,-126.6,126.6,Returned
2023-04-29,Muscat,Retail,Accessories,4,25.79,17.98,103.14,103.14,31.2,0.0,Completed
2023-04-29,Muscat,Online,Smartphones,4,248.02,135.74,992.09,992.09,449.11,0.0,Completed
2023-04-30,Muscat,Retail,Tablets,3,151.1,103.26,453.29,453.29,143.52,0.0,Completed
2023-04-30,Nizwa,Retail,Laptops,2,327.82,196.54,655.63,655.63,262.56,0.0,Completed
2023-04-30,Sohar,Retail,Laptops,4,317.07,188.33,1268.27,1268.27,514.97,0.0,Completed
2023-04-30,Muscat,Online,Smartphones,5,271.06,150.54,1355.32,1355.32,602.64,0.0,Completed
2023-05-01,Sohar,Retail,Laptops,4,367.87,207.34,1471.46,1471.46,642.08,0.0,Completed
2023-05-01,Muscat,Retail,Accessories,4,24.56,16.62,98.24,98.24,31.78,0.0,Completed
2023-05-01,Sohar,Retail,Smartphones,5,264.22,156.57,1321.11,0.0,-435.0,435.0,Returned
2023-05-01,Muscat,Retail,Smartphones,2,226.57,144.73,453.14,453.14,163.67,0.0,Completed
2023-05-01,Salalah,Online,Smartphones,4,254.78,155.09,1019.14,1019.14,398.78,0.0,Completed
2023-05-01,Sohar,Online,Wearables,5,87.17,53.9,435.83,435.83,166.34,0.0,Completed
2023-05-01,Muscat,Retail,Smartphones,4,252.41,166.79,1009.64,1009.64,342.49,0.0,Completed
2023-05-01,Sohar,Online,Tablets,3,144.44,76.37,433.33,433.33,204.21,0.0,Completed
2023-05-02,Sohar,Retail,Laptops,5,323.07,208.38,1615.36,1615.36,573.48,0.0,Completed
2023-05-02,Muscat,Online,Smartphones,2,256.31,141.79,512.62,512.62,229.03,0.0,Completed
2023-05-02,Sohar,Retail,Laptops,4,316.35,179.82,1265.39,1265.39,546.12,0.0,Completed
2023-05-03,Salalah,Online,Wearables,2,85.61,46.24,171.23,171.23,78.74,0.0,Completed
2023-05-03,Salalah,Online,Laptops,3,338.06,170.02,1014.19,1014.19,504.14,0.0,Completed
2023-05-03,Salalah,Online,Accessories,1,25.61,14.43,25.61,25.61,11.17,0.0,Completed
2023-05-03,Salalah,Online,Smartphones,2,251.19,147.59,502.39,502.39,207.2,0.0,Completed
2023-05-03,Salalah,Online,Accessories,5,26.77,16.49,133.86,133.86,51.41,0.0,Completed
2023-05-03,Sohar,Wholesale,Laptops,32,272.94,219.72,8733.95,8733.95,1702.98,0.0,Completed
2023-05-03,Muscat,Wholesale,Smartphones,36,215.64,134.8,7763.01,7763.01,2910.04,0.0,Completed
2023-05-04,Sohar,Retail,Smartphones,4,258.44,161.11,1033.75,1033.75,389.31,0.0,Completed
2023-05-04,Muscat,Online,Laptops,1,359.0,196.38,359.0,359.0,162.63,0.0,Completed
2023-05-04,Muscat,Online,Wearables,2,74.42,46.53,148.84,148.84,55.77,0.0,Completed
2023-05-04,Sohar,Online,Wearables,5,84.29,42.8,421.47,421.47,207.48,0.0,Completed
2023-05-04,Nizwa,Retail,Laptops,3,368.86,238.23,1106.57,1106.57,391.88,0.0,Completed
2023-05-04,Salalah,Online,Laptops,4,326.7,217.31,1306.8,1306.8,437.56,0.0,Completed
2023-05-04,Muscat,Retail,Smartphones,2,226.17,156.43,452.33,452.33,139.47,0.0,Completed
2023-05-04,Sohar,Online,Wearables,2,80.4,40.6,160.81,160.81,79.62,0.0,Completed
2023-05-04,Sohar,Retail,Laptops,5,363.38,217.26,1816.92,1816.92,730.6,0.0,Completed
2023-05-04,Muscat,Retail,Accessories,2,26.55,18.54,53.11,53.11,16.03,0.0,Completed
2023-05-04,Muscat,Retail,Smartphones,3,266.57,139.42,799.71,799.71,381.44,0.0,Completed
2023-05-05,Salalah,Online,Tablets,3,161.36,94.67,484.09,484.09,200.07,0.0,Completed
2023-05-05,Sohar,Retail,Accessories,4,25.61,16.3,102.43,102.43,37.24,0.0,Completed
2023-05-05,Nizwa,Retail,Wearables,1,84.95,43.64,84.95,84.95,41.31,0.0,Completed
2023-05-05,Muscat,Online,Laptops,1,372.36,240.53,372.36,372.36,131.84,0.0,Completed
2023-05-05,Muscat,Wholesale,Accessories,70,19.02,12.35,1331.1,1331.1,466.32,0.0,Completed
2023-05-05,Salalah,Online,Wearables,3,77.6,53.44,232.81,232.81,72.49,0.0,Completed
2023-05-05,Muscat,Retail,Laptops,1,368.59,196.66,368.59,368.59,171.94,0.0,Completed
2023-05-06,Muscat,Retail,Wearables,1,80.42,47.02,80.42,80.42,33.41,0.0,Completed
2023-05-06,Muscat,Online,Laptops,3,370.49,197.12,1111.47,1111.47,520.12,0.0,Completed
2023-05-06,Muscat,Online,Smartphones,1,263.49,152.8,263.49,263.49,110.7,0.0,Completed
2023-05-06,Nizwa,Online,Accessories,4,22.99,12.25,91.96,91.96,42.94,0.0,Completed
2023-05-07,Salalah,Online,Smartphones,1,225.86,144.24,225.86,225.86,81.62,0.0,Completed
2023-05-07,Sohar,Online,Accessories,2,25.75,16.09,51.49,51.49,19.3,0.0,Completed
2023-05-07,Muscat,Retail,Wearables,1,85.66,57.6,85.66,85.66,28.05,0.0,Completed
2023-05-07,Muscat,Retail,Tablets,3,143.94,78.9,431.83,431.83,195.13,0.0,Completed
2023-05-07,Salalah,Online,Smartphones,1,227.74,147.39,227.74,227.74,80.35,0.0,Completed
2023-05-08,Salalah,Online,Smartphones,5,264.9,164.96,1324.49,1324.49,499.68,0.0,Completed
2023-05-08,Sohar,Retail,Accessories,4,24.2,14.94,96.8,96.8,37.04,0.0,Completed
2023-05-08,Salalah,Retail,Smartphones,1,262.45,178.61,262.45,262.45,83.84,0.0,Completed
2023-05-09,Muscat,Retail,Smartphones,1,253.45,159.6,253.45,253.45,93.85,0.0,Completed
2023-05-09,Salalah,Retail,Smartphones,2,240.4,154.8,480.8,480.8,171.2,0.0,Completed
2023-05-09,Sohar,Retail,Smartphones,4,270.4,142.76,1081.6,1081.6,510.57,0.0,Completed
2023-05-09,Salalah,Wholesale,Smartphones,60,198.62,154.53,11917.35,11917.35,2645.41,0.0,Completed
2023-05-09,Sohar,Retail,Laptops,1,381.94,231.59,381.94,381.94,150.35,0.0,Completed
2023-05-09,Muscat,Online,Accessories,1,23.37,12.97,23.37,23.37,10.4,0.0,Completed
2023-05-09,Muscat,Retail,Tablets,4,164.02,83.12,656.1,656.1,323.62,0.0,Completed
2023-05-10,Muscat,Retail,Accessories,2,25.92,14.13,51.83,51.83,23.57,0.0,Completed
2023-05-10,Muscat,Online,Wearables,4,83.39,43.17,333.55,333.55,160.86,0.0,Completed
2023-05-10,Salalah,Online,Tablets,4,164.0,87.49,655.99,655.99,306.04,0.0,Completed
2023-05-10,Salalah,Online,Smartphones,5,264.35,137.26,1321.76,1321.76,635.44,0.0,Completed
2023-05-11,Salalah,Retail,Tablets,1,159.54,102.82,159.54,159.54,56.72,0.0,Completed
2023-05-11,Salalah,Online,Accessories,5,22.79,12.24,113.94,113.94,52.72,0.0,Completed
2023-05-11,Nizwa,Retail,Tablets,5,160.82,107.17,804.09,804.09,268.25,0.0,Completed
2023-05-11,Salalah,Wholesale,Accessories,51,21.64,14.68,1103.68,1103.68,355.07,0.0,Completed
2023-05-11,Muscat,Retail,Wearables,5,76.9,39.98,384.5,384.5,184.58,0.0,Completed
2023-05-11,Nizwa,Retail,Laptops,1,337.28,183.48,337.28,337.28,153.79,0.0,Completed
2023-05-11,Salalah,Online,Tablets,3,152.69,105.44,458.06,458.06,141.73,0.0,Completed
2023-05-11,Muscat,Online,Accessories,1,27.46,18.89,27.46,27.46,8.57,0.0,Completed
2023-05-11,Salalah,Online,Smartphones,3,227.78,125.14,683.35,683.35,307.92,0.0,Completed
2023-05-11,Muscat,Retail,Smartphones,1,270.45,153.86,270.45,270.45,116.59,0.0,Completed
2023-05-12,Salalah,Online,Laptops,5,319.78,216.89,1598.92,1598.92,514.45,0.0,Completed
2023-05-12,Muscat,Retail,Accessories,2,23.23,13.96,46.46,46.46,18.54,0.0,Completed
2023-05-12,Salalah,Retail,Wearables,3,76.35,45.49,229.05,229.05,92.59,0.0,Completed
2023-05-12,Salalah,Online,Smartphones,1,226.7,126.28,226.7,226.7,100.42,0.0,Completed
2023-05-12,Sohar,Retail,Wearables,1,87.84,58.74,87.84,87.84,29.1,0.0,Completed
2023-05-12,Sohar,Online,Smartphones,4,231.79,160.97,927.14,927.14,283.27,0.0,Completed
2023-05-12,Sohar,Retail,Laptops,4,345.25,202.56,1380.99,1380.99,570.76,0.0,Completed
2023-05-12,Muscat,Online,Accessories,3,22.85,13.22,68.54,68.54,28.87,0.0,Completed
2023-05-12,Muscat,Online,Wearables,5,85.72,45.79,428.59,428.59,199.63,0.0,Completed
2023-05-13,Sohar,Online,Laptops,4,320.92,192.31,1283.68,0.0,-163.58,163.58,Returned
2023-05-13,Nizwa,Retail,Smartphones,5,266.36,171.87,1331.8,1331.8,472.44,0.0,Completed
2023-05-13,Salalah,Retail,Smartphones,5,242.79,166.23,1213.93,1213.93,382.78,0.0,Completed
2023-05-13,Nizwa,Online,Accessories,5,24.61,14.17,123.07,123.07,52.21,0.0,Completed
2023-05-14,Nizwa,Retail,Accessories,3,26.86,14.87,80.58,80.58,35.97,0.0,Completed
2023-05-14,Salalah,Online,Laptops,4,363.87,245.17,1455.48,1455.48,474.78,0.0,Completed
2023-05-14,Muscat,Retail,Wearables,1,79.4,46.14,79.4,0.0,-13.44,13.44,Returned
2023-05-14,Salalah,Retail,Accessories,5,25.76,16.24,128.78,128.78,47.58,0.0,Completed
2023-05-14,Sohar,Wholesale,Smartphones,72,182.57,153.92,13144.83,13144.83,2062.65,0.0,Completed
2023-05-14,Muscat,Online,Smartphones,5,256.59,139.25,1282.96,1282.96,586.71,0.0,Completed
2023-05-14,Muscat,Wholesale,Wearables,64,59.26,50.45,3792.82,3792.82,563.77,0.0,Completed
2023-05-14,Muscat,Online,Smartphones,2,260.54,148.73,521.07,521.07,223.61,0.0,Completed
2023-05-14,Nizwa,Wholesale,Tablets,70,108.31,81.76,7581.62,7581.62,1858.68,0.0,Completed
2023-05-14,Salalah,Wholesale,Accessories,36,21.34,17.65,768.11,768.11,132.87,0.0,Completed
2023-05-14,Salalah,Online,Smartphones,2,242.66,122.31,485.32,485.32,240.7,0.0,Completed
2023-05-15,Sohar,Retail,Tablets,1,142.61,85.78,142.61,142.61,56.83,0.0,Completed
2023-05-15,Nizwa,Retail,Laptops,1,368.58,222.34,368.58,368.58,146.23,0.0,Completed
2023-05-15,Nizwa,Online,Laptops,4,357.85,202.98,1431.39,1431.39,619.47,0.0,Completed
2023-05-15,Muscat,Online,Wearables,3,77.02,46.23,231.07,0.0,-36.86,36.86,Returned
2023-05-15,Nizwa,Retail,Smartphones,3,249.61,156.35,748.84,748.84,279.79,0.0,Completed
2023-05-15,Sohar,Retail,Smartphones,5,235.53,153.07,1177.67,1177.67,412.33,0.0,Completed
2023-05-15,Salalah,Retail,Accessories,3,25.82,14.82,77.45,77.45,32.98,0.0,Completed
2023-05-15,Muscat,Online,Laptops,5,354.65,192.37,1773.26,1773.26,811.41,0.0,Completed
2023-05-16,Salalah,Wholesale,Wearables,14,59.29,47.21,830.08,830.08,169.09,0.0,Completed
2023-05-16,Nizwa,Online,Laptops,2,318.99,221.62,637.98,637.98,194.75,0.0,Completed
2023-05-16,Muscat,Wholesale,Smartphones,45,180.08,136.63,8103.59,8103.59,1955.09,0.0,Completed
2023-05-16,Salalah,Retail,Tablets,5,149.27,102.78,746.35,746.35,232.46,0.0,Completed
2023-05-16,Muscat,Wholesale,Smartphones,48,189.46,135.58,9094.18,9094.18,2586.27,0.0,Completed
2023-05-16,Muscat,Online,Accessories,3,24.51,16.01,73.54,73.54,25.52,0.0,Completed
2023-05-16,Salalah,Retail,Smartphones,5,227.67,156.87,1138.36,1138.36,354.01,0.0,Completed
2023-05-16,Muscat,Retail,Tablets,5,151.29,84.98,756.45,756.45,331.55,0.0,Completed
2023-05-16,Salalah,Online,Wearables,3,73.33,47.26,219.99,219.99,78.22,0.0,Completed
2023-05-16,Salalah,Online,Smartphones,1,274.9,145.93,274.9,274.9,128.97,0.0,Completed
2023-05-17,Muscat,Online,Wearables,3,74.83,40.59,224.49,224.49,102.72,0.0,Completed
2023-05-17,Muscat,Online,Smartphones,2,273.28,173.78,546.55,546.55,198.99,0.0,Completed
2023-05-17,Muscat,Online,Tablets,2,146.84,96.92,293.67,293.67,99.83,0.0,Completed
2023-05-18,Sohar,Wholesale,Smartphones,55,187.45,153.46,10309.49,10309.49,1869.24,0.0,Completed
2023-05-18,Muscat,Retail,Accessories,5,23.36,14.91,116.8,116.8,42.25,0.0,Completed
2023-05-18,Salalah,Retail,Smartphones,2,254.56,131.22,509.12,509.12,246.68,0.0,Completed
2023-05-18,Muscat,Retail,Smartphones,3,248.91,136.85,746.73,746.73,336.19,0.0,Completed
2023-05-18,Muscat,Online,Accessories,2,23.73,15.81,47.45,47.45,15.83,0.0,Completed
2023-05-18,Muscat,Retail,Smartphones,3,259.86,178.14,779.57,779.57,245.14,0.0,Completed
2023-05-19,Muscat,Retail,Laptops,2,344.71,204.21,689.41,689.41,281.0,0.0,Completed
2023-05-19,Muscat,Retail,Laptops,3,359.96,242.34,1079.89,1079.89,352.85,0.0,Completed
2023-05-19,Muscat,Online,Tablets,1,156.44,84.56,156.44,156.44,71.88,0.0,Completed
2023-05-19,Salalah,Retail,Laptops,5,317.96,173.07,1589.81,1589.81,724.44,0.0,Completed
2023-05-19,Muscat,Retail,Smartphones,3,237.18,141.64,711.53,711.53,286.6,0.0,Completed
2023-05-19,Sohar,Online,Laptops,5,380.56,201.99,1902.79,1902.79,892.86,0.0,Completed
2023-05-19,Muscat,Online,Laptops,4,350.53,181.55,1402.13,1402.13,675.91,0.0,Completed
2023-05-20,Muscat,Online,Laptops,4,347.97,218.41,1391.88,1391.88,518.23,0.0,Completed
2023-05-20,Muscat,Online,Accessories,1,22.98,11.8,22.98,22.98,11.18,0.0,Completed
2023-05-20,Salalah,Retail,Smartphones,2,269.55,158.68,539.1,539.1,221.74,0.0,Completed
2023-05-20,Muscat,Retail,Smartphones,2,251.86,127.16,503.72,503.72,249.39,0.0,Completed
